Schizophreniform disorder with good prognostic features,Schizophreniform disorder
subchronic schizophreniform disorder with acute exacerbation,Schizophreniform disorder
subchronic schizophreniform disorder with no residual symptoms,Schizophreniform disorder
chronic schizophreniform disorder with residual symptoms,Schizophreniform disorder
Paranoid-hallucinatory epileptic psychosis,Epileptic psychosis
Drug-induced intensive care psychosis,Psychosis associated with intensive care
Delusions of parasitosis,Cutaneous monosymptomatic delusional psychosis
Delusional hyperhidrosis,Cutaneous monosymptomatic delusional psychosis
Hyperschemazia,Cutaneous monosymptomatic delusional psychosis
Hyposchemazia,Cutaneous monosymptomatic delusional psychosis
Delusion of foul odor,Cutaneous monosymptomatic delusional psychosis
Delusions of infestation,Cutaneous monosymptomatic delusional psychosis
Pinocchio syndrome,Cutaneous monosymptomatic delusional psychosis
Senile and presenile organic psychotic conditions,Organic psychotic condition
Transient organic psychoses,Organic psychotic condition
Secondary psychotic syndrome with hallucinations and delusions,Organic psychotic condition
Mild postnatal psychosis,Postpartum psychosis
Severe postnatal psychosis,Postpartum psychosis
Postpartum psychosis in remission,Postpartum psychosis
brief psychotic disorder with postpartum onset,Postpartum psychosis
Drug-induced psychosis,Substance induced psychotic disorder
Drug-induced paranoia or hallucinatory states,Drug-induced psychosis
Drug-induced amnestic syndrome,Drug-induced psychosis
Cannabis delusional disorder,Drug-induced psychosis
Cocaine delusional disorder,Drug-induced psychosis
Hallucinogen delusional disorder,Drug-induced psychosis
Inhalant-induced psychotic disorder with delusions,Drug-induced psychosis
Opioid-induced psychotic disorder with delusions,Drug-induced psychosis
"Sedative, hypnotic AND/OR anxiolytic-induced psychotic disorder with delusions",Drug-induced psychosis
Drug-induced intensive care psychosis,Drug-induced psychosis
Korsakoff's psychosis,Drug-induced psychosis
Psychotic disorder caused by cannabis,Drug-induced psychosis
Psychotic disorder caused by opioid,Drug-induced psychosis
Psychotic disorder caused by hallucinogen,Drug-induced psychosis
Psychotic disorder due to amphetamine use,Drug-induced psychosis
Psychotic disorder caused by cocaine,Drug-induced psychosis
Phencyclidine psychosis,Drug-induced psychosis
Psychotic disorder caused by volatile inhalant,Drug-induced psychosis
Psychotic disorder caused by dissociative drug,Drug-induced psychosis
Psychotic disorder caused by ketamine,Drug-induced psychosis
Psychotic disorder caused by psychoactive substance,Drug-induced psychosis
Psychotic disorder caused by stimulant,Drug-induced psychosis
Psychotic disorder caused by synthetic cathinone,Drug-induced psychosis
cannabis-induced psychotic disorder during intoxication,Drug-induced psychosis
"psychotic disorder induced by specified sedative, hypnotic, or anxiolytic drug",Drug-induced psychosis
hallucinogen-induced psychotic disorder during intoxication,Drug-induced psychosis
Drug-induced paranoid state,Drug-induced paranoia or hallucinatory states
Hallucinosis caused by drug,Drug-induced paranoia or hallucinatory states
Psychotic disorder with hallucinations caused by stimulant,Hallucinosis caused by drug
Psychotic disorder with hallucinations caused by synthetic cathinone,Hallucinosis caused by drug
hallucinosis due to unspecified substance,Hallucinosis caused by drug
"Sedative, hypnotic AND/OR anxiolytic-induced persisting amnestic disorder",Drug-induced amnestic syndrome
cocaine use with cocaine-induced amnesic syndrome,Drug-induced amnestic syndrome
opioid use with opioid-induced amnesic syndrome,Drug-induced amnestic syndrome
hallucinogen use with hallucinogen-induced amnesic syndrome,Drug-induced amnestic syndrome
stimulant use with stimulant-induced amnesic syndrome,Drug-induced amnestic syndrome
cannabis use with cannabis-induced amnesic syndrome,Drug-induced amnestic syndrome
tobacco use disorder with amnesic syndrome,Drug-induced amnestic syndrome
inhalant use with inhalant-induced amnesic syndrome,Drug-induced amnestic syndrome
Sedative amnestic disorder,"Sedative, hypnotic AND/OR anxiolytic-induced persisting amnestic disorder"
"specified sedative, hypnotic, or anxiolytic amnestic disorder","Sedative, hypnotic AND/OR anxiolytic-induced persisting amnestic disorder"
Cannabis abuse with psychotic disorder with delusions,Cannabis delusional disorder
Cannabis dependence with psychotic disorder with delusions,Cannabis delusional disorder
Cocaine abuse with cocaine-induced psychotic disorder with delusions,Cocaine delusional disorder
Cocaine dependence with cocaine-induced psychotic disorder with delusions,Cocaine delusional disorder
Hallucinogen dependence with hallucinogen-induced psychotic disorder with delusions,Hallucinogen delusional disorder
hallucinogen abuse with hallucinogen-induced pyschotic disorder with delusions,Hallucinogen delusional disorder
Inhalant abuse with inhalant-induced psychotic disorder with delusions,Inhalant-induced psychotic disorder with delusions
Inhalant dependence with inhalant-induced psychotic disorder with delusions,Inhalant-induced psychotic disorder with delusions
Opioid abuse with opioid-induced psychotic disorder with delusions,Opioid-induced psychotic disorder with delusions
Opioid dependence with opioid-induced psychotic disorder with delusions,Opioid-induced psychotic disorder with delusions
Psychotic disorder caused by anxiolytic,"Sedative, hypnotic AND/OR anxiolytic-induced psychotic disorder with delusions"
Psychotic disorder caused by sedative,"Sedative, hypnotic AND/OR anxiolytic-induced psychotic disorder with delusions"
Psychotic disorder caused by hypnotic,"Sedative, hypnotic AND/OR anxiolytic-induced psychotic disorder with delusions"
"specified sedative, hypnotic, or anxiolytic induced delusions","Sedative, hypnotic AND/OR anxiolytic-induced psychotic disorder with delusions"
Korsakov's alcoholic psychosis with peripheral neuritis,Korsakoff's psychosis
"cannabis-induced psychotic disorder, residual and late onset",Psychotic disorder caused by cannabis
opioid use with opioid-induced psychotic disorder,Psychotic disorder caused by opioid
opioid use with residual and late-onset opioid-induced psychotic disorder,Psychotic disorder caused by opioid
hallucinogen use with hallucinogen-induced psychotic disorder,Psychotic disorder caused by hallucinogen
hallucinogen use with hallucinogen-induced residual and late onset psychotic disorder,Psychotic disorder caused by hallucinogen
Amphetamine delusional disorder,Psychotic disorder due to amphetamine use
Psychotic disorder caused by methamphetamine,Psychotic disorder due to amphetamine use
Psychotic disorder caused by methylenedioxymethamphetamine,Psychotic disorder caused by methamphetamine
Psychotic disorder with schizophreniform symptoms caused by cocaine,Psychotic disorder caused by cocaine
cocaine use with cocaine induced psychotic disorder,Psychotic disorder caused by cocaine
cocaine use with cocaine-induced residual and late-onset psychotic disorder,Psychotic disorder caused by cocaine
psychotic disorder caused by cocaine without schizophreniform symptoms,Psychotic disorder caused by cocaine
PCP delusional disorder,Phencyclidine psychosis
Psychotic disorder caused by synthetic cannabinoid,Psychotic disorder caused by psychoactive substance
psychoactive substance use with psychoactive substance-induced psychotic disorder with residual and late onset,Psychotic disorder caused by psychoactive substance
Psychotic disorder with hallucinations caused by stimulant,Psychotic disorder caused by stimulant
Psychotic disorder with delusions caused by stimulant,Psychotic disorder caused by stimulant
psychotic disorder caused by stimulant without delusions,Psychotic disorder caused by stimulant
psychotic disorder caused by stimulant without hallucination,Psychotic disorder caused by stimulant
Psychotic disorder caused by methylenedioxymethamphetamine,Psychotic disorder with delusions caused by stimulant
Psychotic disorder with hallucinations caused by synthetic cathinone,Psychotic disorder caused by synthetic cathinone
Psychotic disorder with delusions caused by synthetic cathinone,Psychotic disorder caused by synthetic cathinone
Psychotic disorder with schizophreniform symptoms caused by synthetic cathinone,Psychotic disorder caused by synthetic cathinone
Gilles de la Tourette's syndrome,Tic disorder
Transient tic disorder,Tic disorder
Chronic motor tic disorder,Tic disorder
Atypical tic disorder,Tic disorder
Habit tic,Tic disorder
Drug-induced tic,Tic disorder
Vocal tic disorder,Tic disorder
Cluster tic syndrome,Tic disorder
Motor tic disorder,Tic disorder
Acute tic disorder,Tic disorder
Primary tic disorder,Tic disorder
Tic due to developmental disorder,Tic disorder
Secondary tic disorder,Tic disorder
Dysphonia of Gilles de la Tourette's syndrome,Gilles de la Tourette's syndrome
"Transient tic disorder, single episode",Transient tic disorder
Recurrent transient tic disorder,Transient tic disorder
Transient childhood tic,Transient tic disorder
Transient motor tic,Transient tic disorder
Chronic vocal tic disorder,Chronic motor tic disorder
Recurrent transient tic disorder,Chronic motor tic disorder
Facial tic disorder,Chronic motor tic disorder
Gestural tic disorder,Chronic motor tic disorder
chronic motor or vocal tic disorder,Chronic motor tic disorder
Habit tic affecting skin,Habit tic
Habit tic affecting hair,Habit tic
Transient motor tic,Motor tic disorder
copropraxia,Motor tic disorder
Tic due to and following infection,Secondary tic disorder
Infection causing tic,Secondary tic disorder
Cutaneous Munchausen syndrome by proxy,Munchausens by proxy
Gender identity disorder,Identity disorder
Identity disorder of childhood,Identity disorder
identity disorder of childhood or adolescent,Identity disorder
Psychosexual identity disorder,Gender identity disorder
Gender identity disorder of childhood,Gender identity disorder
Gender identity disorder of adolescence,Gender identity disorder
Gender identity disorder of adulthood,Gender identity disorder
Gender dysphoria,Gender identity disorder
Sexual maturation disorder of sexual identity,Gender identity disorder
identifying as two-spirit,Gender identity disorder
"Gender identity disorder of adolescence, previously homosexual",Gender identity disorder of adolescence
"Gender identity disorder of adolescence, previously heterosexual",Gender identity disorder of adolescence
"Gender identity disorder of adolescence, previously asexual",Gender identity disorder of adolescence
"Gender identity disorder of adulthood, previously homosexual",Gender identity disorder of adulthood
"Gender identity disorder of adulthood, previously heterosexual",Gender identity disorder of adulthood
"Adult gender identity disorder, sexually attracted to males",Gender identity disorder of adulthood
"Adult gender identity disorder, sexually attracted to females",Gender identity disorder of adulthood
"Adult gender identity disorder, sexually attracted to both sexes",Gender identity disorder of adulthood
"Adult gender identity disorder, sexually attracted to neither sex",Gender identity disorder of adulthood
gender identity disorder sexually attracted to males,"Adult gender identity disorder, sexually attracted to males"
gender identity disorder sexually attracted to females,"Adult gender identity disorder, sexually attracted to females"
gender identity disorder sexually attracted to both sexes,"Adult gender identity disorder, sexually attracted to both sexes"
gender identity disorder sexually attracted to neither sex,"Adult gender identity disorder, sexually attracted to neither sex"
Gender dysphoria in adolescence and adulthood,Gender dysphoria
Gender dysphoria in childhood,Gender dysphoria
adolescent gender dysphoria,Gender dysphoria in adolescence and adulthood
"gender dysphoria of adolescence, previously homosexual",Gender dysphoria in adolescence and adulthood
"gender dysphoria of adolescence, previously asexual",Gender dysphoria in adolescence and adulthood
"gender dysphoria of adolescence, previously heterosexual",Gender dysphoria in adolescence and adulthood
adult gender dysphoria,Gender dysphoria in adolescence and adulthood
"gender dysphoria of adulthood, previously heterosexual",Gender dysphoria in adolescence and adulthood
"gender dysphoria of adulthood, previously asexual",Gender dysphoria in adolescence and adulthood
"gender dysphoria of adulthood, previously homosexual",Gender dysphoria in adolescence and adulthood
"adult gender dysphoria, sexually attracted to both sexes",Gender dysphoria in adolescence and adulthood
"adult gender dysphoria, sexually attracted to neither sex",Gender dysphoria in adolescence and adulthood
"adult gender dysphoria, sexually attracted to males",Gender dysphoria in adolescence and adulthood
"adult gender dysphoria, sexually attracted to females",Gender dysphoria in adolescence and adulthood
"gender dysphoria of adolescence, previously bisexual",Gender dysphoria in adolescence and adulthood
"gender dysphoria of adulthood, previously bisexual",Gender dysphoria in adolescence and adulthood
Gender identity disorder of childhood,Identity disorder of childhood
Deferred diagnosis on Axis I,Axis I diagnosis
Deferred diagnosis on Axis II,Axis II diagnosis
Deferred diagnosis on Axis III,Axis III diagnosis
mental disorder of known Axis III etiology,Axis III diagnosis
Deferred diagnosis on Axis IV,Axis IV diagnosis
Deferred diagnosis on Axis V,Axis V diagnosis
unspecified nonpsychotic mental disorder due to brain damage and dysfunction and to physical disease,Specific nonpsychotic mental disorders following organic brain damage
Borderline psychosis of childhood,Psychosis with origin in childhood
Atypical childhood psychoses,Psychosis with origin in childhood
Residual childhood psychosis,Psychosis with origin in childhood
Psychosis in early childhood,Psychosis with origin in childhood
Academic underachievement disorder,Behavioral and emotional disorder with onset in childhood
