object_property (op),super-op,domain,range,functional,inverse functional,transitive,symmetric,asymmetric,reflexive,irreflexive,inverse_prop
has/Complications/Suicide,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Adjustment disorder with depressed mood,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Adjustment disorder with disturbance of conduct,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Adjustment disorder with mixed emotional features,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Adjustment disorder with physical complaints,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Adjustment disorder with withdrawal,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Adjustment disorder with anxious mood,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Adjustment reaction with physical symptoms,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Symptoms/Depression,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Symptoms/Mania,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Symptoms/Paranoia,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Symptoms/Psychosis,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Medication/Anxiolytics,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Medication/Mood_stabilizers,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Culture shock,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Adjustment reaction in infancy,False,False,False,False,False,False,False,
has/Symptoms/Agitation,,Mental disorder,Adjustment reaction in infancy,False,False,False,False,False,False,False,
has/Symptoms/Anxiety,,Mental disorder,Adjustment reaction in infancy,False,False,False,False,False,False,False,
