object_property (op),super-op,domain,range,functional,inverse functional,transitive,symmetric,asymmetric,reflexive,irreflexive,inverse_prop
has/Specialty/Neurology,,Mental disorder,Postconcussion syndrome,False,False,False,False,False,False,False,
has/Specialty/Physical_medicine_and_rehabilitation,,Mental disorder,Postconcussion syndrome,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Specialty/Sports_medicine,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Symptoms/Mood_problems,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Complications/Brain_damage,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Complications/Dementia,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Complications/Aggression,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Complications/Depression,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Causes/Head_injuries,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Treatment/Supportive_care,,Mental disorder,Punch drunk syndrome,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Symptoms/Think,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Symptoms/Language,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Symptoms/Motivation,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Causes/Alzheimer's_disease,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Causes/Vascular_disease,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Causes/Lewy_body_disease,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Causes/Frontotemporal_lobar_degeneration,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Prevention/Obesity,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Treatment/Supportive_care,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Medication/Acetylcholinesterase_inhibitors,,Mental disorder,Mixed dementia,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Intermittent explosive disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Symptoms/Smaller_head,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Complications/Seizures,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Complications/Scoliosis,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Complications/Sleeping_problems,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Causes/Mecp2,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Treatment/Special_education,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Medication/Anticonvulsants,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Pronunciation//dɪsˈθaɪmiə/,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Pronunciation/Dis-thy-mee-ə,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Symptoms/Low_mood,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Symptoms/Self-esteem,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Symptoms/Loss_of_interest,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Symptoms/Pain,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Causes/Genetic,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Treatment/Counseling,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Treatment/Antidepressant_medication,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Treatment/Electroconvulsive_therapy,,Mental disorder,Persistent depressive disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Symptoms/Mental_disability,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Types/Congenital,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Causes/Neurodevelopmental_disorder,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Causes/Autism_spectrum_disorder,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Causes/Brain_injury,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Specialty/Medical_genetics,,Mental disorder,Seckel syndrome,False,False,False,False,False,False,False,
has/Specialty/Medical_genetics,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Symptoms/Intellectual_disability,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Symptoms/Large_testicles,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Complications/Autism,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Complications/Seizures,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Causes/Genetic,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Causes/X-linked_recessive,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Treatment/Supportive_care,,Mental disorder,Fragile X syndrome,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Symptoms/Smaller_head,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Complications/Seizures,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Complications/Scoliosis,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Complications/Sleeping_problems,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Causes/Mecp2,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Treatment/Special_education,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Medication/Anticonvulsants,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Specialty/Medical_genetics,,Mental disorder,Myhre syndrome,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Pitt-Hopkins syndrome,False,False,False,False,False,False,False,
has/Specialty/Medical_genetics,,Mental disorder,Pitt-Hopkins syndrome,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Specific spelling disorder,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Specific spelling disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Atypical autism,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Atypical autism,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Atypical autism,False,False,False,False,False,False,False,
has/Specialty/Occupational_medicine,,Mental disorder,Atypical autism,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Symptoms/Mental_disability,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Types/Congenital,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Causes/Neurodevelopmental_disorder,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Causes/Autism_spectrum_disorder,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Causes/Brain_injury,,Mental disorder,Savant syndrome,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Symptoms/Smaller_head,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Complications/Seizures,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Complications/Scoliosis,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Complications/Sleeping_problems,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Causes/Mecp2,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Treatment/Special_education,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Medication/Anticonvulsants,,Mental disorder,Rett's disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Symptoms/Social_interaction,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Symptoms/Communication,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Complications/Bullying,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Causes/Genetic,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Treatment/Behavioral_therapy,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Treatment/Speech_therapy,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Treatment/Psychotropic_medication,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Medication/Antipsychotics,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Medication/Antidepressants,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,High-functioning autism,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Developmental coordination disorder,False,False,False,False,False,False,False,
has/Specialty/Neurology,,Mental disorder,Developmental coordination disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Reactive attachment disorder of infancy,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Reactive attachment disorder of infancy,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Reactive attachment disorder of early childhood,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Reactive attachment disorder of early childhood,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Symptoms/Attention,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Symptoms/Excessive_activity,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Symptoms/Executive_dysfunction,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Symptoms/Difficulty_controlling_behavior,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Causes/Genetic,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Causes/Environmental_factors,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Treatment/Psychotherapy,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Medication/Stimulants,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Medication/Methylphenidate,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Medication/Mixed_amphetamine_salts,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Medication/Atomoxetine,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Medication/Guanfacine,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Medication/Clonidine,,Mental disorder,Hyperkinetic conduct disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Undifferentiated attention deficit disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Reactive attachment disorder of early childhood,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Reactive attachment disorder of early childhood,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Reactive attachment disorder of infancy,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Reactive attachment disorder of infancy,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Reactive attachment disorder of early childhood,False,False,False,False,False,False,False,
has/Specialty/Pediatrics,,Mental disorder,Reactive attachment disorder of early childhood,False,False,False,False,False,False,False,
has/Symptoms/Trouble_sleeping,,Mental disorder,Generalized anxiety disorder,False,False,False,False,False,False,False,
has/Symptoms/Feeling_tired,,Mental disorder,Generalized anxiety disorder,False,False,False,False,False,False,False,
has/Symptoms/Trembling,,Mental disorder,Generalized anxiety disorder,False,False,False,False,False,False,False,
has/Complications/Depression,,Mental disorder,Generalized anxiety disorder,False,False,False,False,False,False,False,
has/Complications/Heart_disease,,Mental disorder,Generalized anxiety disorder,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Generalized anxiety disorder,False,False,False,False,False,False,False,
has/Treatment/Behavioral_therapy,,Mental disorder,Generalized anxiety disorder,False,False,False,False,False,False,False,
has/Treatment/Medications,,Mental disorder,Generalized anxiety disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Obsessional neurosis,False,False,False,False,False,False,False,
has/Symptoms/Certain_routines_repeatedly,,Mental disorder,Obsessional neurosis,False,False,False,False,False,False,False,
has/Symptoms/Certain_thoughts_repeatedly,,Mental disorder,Obsessional neurosis,False,False,False,False,False,False,False,
has/Complications/Tics,,Mental disorder,Obsessional neurosis,False,False,False,False,False,False,False,
has/Complications/Anxiety_disorder,,Mental disorder,Obsessional neurosis,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Obsessional neurosis,False,False,False,False,False,False,False,
has/Treatment/Counseling,,Mental disorder,Obsessional neurosis,False,False,False,False,False,False,False,
has/Treatment/Selective_serotonin_reuptake_inhibitors,,Mental disorder,Obsessional neurosis,False,False,False,False,False,False,False,
has/Treatment/Clomipramine,,Mental disorder,Obsessional neurosis,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Generalized social phobia,False,False,False,False,False,False,False,
has/Symptoms/Social_isolation,,Mental disorder,Generalized social phobia,False,False,False,False,False,False,False,
has/Symptoms/Hypervigilance,,Mental disorder,Generalized social phobia,False,False,False,False,False,False,False,
has/Treatment/Psychotherapy,,Mental disorder,Generalized social phobia,False,False,False,False,False,False,False,
has/Treatment/Antidepressant_medication,,Mental disorder,Generalized social phobia,False,False,False,False,False,False,False,
has/Treatment/Benzodiazapines,,Mental disorder,Generalized social phobia,False,False,False,False,False,False,False,
has/Treatment/Pregabalin,,Mental disorder,Generalized social phobia,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Complex posttraumatic stress disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Complex posttraumatic stress disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Shell shock,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Combat fatigue,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Maternity blues,False,False,False,False,False,False,False,
has/Specialty/Obstetrics_and_gynecology,,Mental disorder,Maternity blues,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Complications/Obesity,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Complications/Tooth_decay,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Complications/Diabetes,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Complications/Non-alcoholic_fatty_liver_disease,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Complications/Acid_reflux,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Complications/Heartburn,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Complications/Amenorrhea,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Medication/Lisdexamfetamine,,Mental disorder,Binge eating disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Delusions of parasitosis,False,False,False,False,False,False,False,
has/Specialty/Dermatology,,Mental disorder,Delusions of parasitosis,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Immature personality disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Social_anxiety,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Social_inhibition,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Inferiority,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Withdrawal,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
has/Complications/Substance_use_disorders,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
has/Complications/Self-harm,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
has/Treatment/Psychotherapy,,Mental disorder,Anxious personality disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Personality_states,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Complications/Suicide,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Complications/Self_harm,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Causes/Childhood_trauma,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Treatment/Supportive_care,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Treatment/Psychotherapy,,Mental disorder,Multiple personality disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Dependent personality disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Dependent personality disorder,False,False,False,False,False,False,False,
has/Complications/Codependent_or_abusive_relationships,,Mental disorder,Dependent personality disorder,False,False,False,False,False,False,False,
has/Treatment/Psychotherapy,,Mental disorder,Dependent personality disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Paranoid personality disorder,False,False,False,False,False,False,False,
has/Specialty/Clinical_psychology,,Mental disorder,Paranoid personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Paranoid,,Mental disorder,Paranoid personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Delusions,,Mental disorder,Paranoid personality disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Intermittent explosive disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Narcissistic personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Exaggerated_feelings_of_self-importance,,Mental disorder,Narcissistic personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Admiration,,Mental disorder,Narcissistic personality disorder,False,False,False,False,False,False,False,
has/Symptoms/Empathy,,Mental disorder,Narcissistic personality disorder,False,False,False,False,False,False,False,
has/Specialty/Psychiatry,,Mental disorder,Compulsive personality disorder,False,False,False,False,False,False,False,
has/Treatment/Psychotherapy,,Mental disorder,Compulsive personality disorder,False,False,False,False,False,False,False,
